controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,speed_plan_risk,speed_plan_reason,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,lqr_derivative_alpha,lqr_curvature_alpha,lqr_feedforward_gain,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,5.9153928235173225,-110.211181640625,-4.960744857788086,8.130706001156526,12.152627332176824,0.025448170805149627,-0.005077582934345237,0.025448170805149627,0.005077582934345237,0.0024205567315220833,-0.0008965539745986462,1.0,0.0,20.28333333333335,0.726102117766574,curvature,15,10,5.144010543823242,RoadOption.STRAIGHT,-110.2994384765625,5.182850360870361,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,5.965392824262381,-110.21420288085938,-4.543556213378906,8.48652995596275,11.3468033773706,0.02379300497942791,-0.0046655919137097435,0.02379300497942791,0.0046655919137097435,0.002164759673178196,-0.00025579705834388733,1.0,0.0,19.83333333333335,0.726102117766574,curvature,16,10,4.726811408996582,RoadOption.STRAIGHT,-110.3106460571289,6.182787895202637,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.015392825007439,-110.21746063232422,-4.107226848602295,8.886614322483185,10.496719010850166,0.022161084182097356,-0.004299673579932772,0.022161084182097356,0.004299673579932772,0.0024587560910731554,0.00029399641789495945,1.0,0.0,19.38333333333335,0.7260645263685214,curvature,16,11,5.290459156036377,RoadOption.STRAIGHT,-110.3106460571289,6.182787895202637,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.065392825752497,-110.22101593017578,-3.651750087738037,9.262526318927124,9.670807014406227,0.020610775629840407,-0.0039033952097291547,0.020610775629840407,0.0039033952097291547,-0.019056573510169983,-0.02151532960124314,1.0,0.0,18.93333333333335,0.7260645263685214,curvature,17,11,4.834968566894531,RoadOption.STRAIGHT,-110.32185363769531,7.182724952697754,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.115392826497555,-110.22319030761719,-3.1760334968566895,9.676687545023714,8.806645788309638,0.017454069471784454,-0.005011536539311301,0.017454069471784454,0.005011536539311301,-0.02683051861822605,-0.007773945108056068,1.0,0.0,18.483333333333352,0.7261221838902868,curvature,17,12,5.3592424392700195,RoadOption.STRAIGHT,-110.32185363769531,7.182724952697754,1.5820054386649856,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.165392827242613,-110.22294616699219,-2.6808202266693115,10.055057688869693,7.978275644463659,0.011659159477977306,-0.008053665452508518,0.011659159477977306,0.008053665452508518,-0.08500505238771439,-0.058174533769488335,1.0,0.0,18.033333333333353,0.7261221838902868,curvature,18,12,4.864048480987549,RoadOption.STRAIGHT,-110.31822967529297,8.256386756896973,1.5398485307154128,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.215392827987671,-110.21659851074219,-2.1674251556396484,10.410312116694573,7.17302121663878,-0.00044901405632836316,-0.015580690799454011,0.00044901405632836316,0.015580690799454011,-0.09991944581270218,-0.014914393424987793,1.0,0.0,17.583333333333353,0.7269636211968636,curvature,18,13,5.350743293762207,RoadOption.STRAIGHT,-110.31822967529297,8.256386756896973,1.5398485307154128,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.265392828732729,-110.2008056640625,-1.6370099782943726,10.752139799162995,6.381193534170359,-0.022186227165370262,-0.028755082395966802,0.022186227165370262,0.028755082395966802,-0.07821971923112869,0.021699726581573486,1.0,0.0,17.133333333333354,0.8870925903320037,heading_error_rate,19,13,4.820589065551758,RoadOption.STRAIGHT,-110.24897003173828,9.364245414733887,1.4768744914730176,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.315392829477787,-110.1772232055664,-1.0896601676940918,11.096824639937978,5.586508693395377,-0.05190108849222963,-0.043682366621970115,0.05190108849222963,0.043682366621970115,-0.03919011354446411,0.03902960568666458,1.0,0.0,16.683333333333355,1.0,heading_error_rate,19,14,5.273742198944092,RoadOption.STRAIGHT,-110.24897003173828,9.364245414733887,1.4768744914730176,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.365392830222845,-110.14900970458984,-0.5253180861473083,11.438716604128082,4.7946167292052735,-0.08643845811590165,-0.0560661988488933,0.08643845811590165,0.0560661988488933,-0.00492941215634346,0.03426070138812065,1.0,0.0,16.233333333333356,0.7738533020019852,heading_error_rate,20,14,4.710289478302002,RoadOption.STRAIGHT,-110.1101303100586,10.46554946899414,1.4139003190725679,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.415392830967903,-110.11897277832031,0.055881232023239136,11.774094537624729,4.009238795708628,-0.12298679403662702,-0.063552877305324,0.12298679403662702,0.063552877305324,0.01328287087380886,0.01821228303015232,1.0,0.0,15.783333333333356,0.7839658372504508,curvature,20,15,5.1301445960998535,RoadOption.STRAIGHT,-110.1101303100586,10.46554946899414,1.4139003190725679,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.465392831712961,-110.08853912353516,0.6537385582923889,12.105193423144502,3.3711402839285647,-0.1601198462562163,-0.06624333579657637,0.1601198462562163,0.06624333579657637,0.014764704741537571,0.0014818338677287102,1.0,0.0,15.476333707073067,0.7839658372504508,curvature,21,15,4.534019947052002,RoadOption.STRAIGHT,-109.90225219726562,11.555932998657227,1.3509261466721183,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.515392832458019,-110.05780029296875,1.2681097984313965,12.434531327178778,3.040398356966696,-0.19774185703237707,-0.06590458170591829,0.19774185703237707,0.06590458170591829,0.0067328717559576035,-0.008031832985579967,1.0,0.0,15.474929684145474,0.7840274772814184,curvature,21,16,4.921177864074707,RoadOption.STRAIGHT,-109.90225219726562,11.555932998657227,1.3509261466721183,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.565392833203077,-110.026123046875,1.8988710641860962,12.762206034668942,2.7127236494765317,-0.23648723865164534,-0.06466488021848615,0.23648723865164534,0.06466488021848615,0.0008573791128583252,-0.005875492643099278,1.0,0.0,15.474929684145474,0.7840274772814184,curvature,22,16,4.293355464935303,RoadOption.STRAIGHT,-109.62616729736328,12.631072044372559,1.2879519742716685,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.615392833948135,-109.99308013916016,2.5459139347076416,13.088068145259712,2.3874782488000044,-0.2767793994666986,-0.06373104278225039,0.2767793994666986,0.06373104278225039,-0.003716973355039954,-0.004574352467898279,1.0,0.0,15.475546394059716,0.7840004022120125,curvature,22,17,4.6484527587890625,RoadOption.STRAIGHT,-109.62616729736328,12.631072044372559,1.2879519742716685,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.665392834693193,-109.95854949951172,3.20914888381958,13.412429643653692,2.0631167504060244,-0.31874198891356664,-0.06351705778866235,0.31874198891356664,0.06351705778866235,0.0012164402287453413,0.0049334135837852955,0.8986362814903259,0.0,15.475546394059716,0.7840004022120125,curvature,23,17,3.990150213241577,RoadOption.STRAIGHT,-109.28297424316406,13.68670654296875,1.2249779350292733,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.7153928354382515,-109.92304229736328,3.8883495330810547,13.726516054952542,1.2990303391071745,-0.5301576921546498,-0.021308750830050904,0.5301576921546498,0.021308750830050904,-0.07229355722665787,-0.07350999745540321,0.0,0.08748549222946167,15.025546394059717,1.0,lateral_error_rate,24,18,4.385878086090088,RoadOption.STRAIGHT,-108.8740234375,14.718649864196777,1.1620037626288235,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.7653928361833096,-109.8814926147461,4.581315994262695,13.980423699699232,0.5951226943604855,-0.8144191386439614,0.036867204234402706,0.8144191386439614,0.036867204234402706,-0.15956608951091766,-0.0872725322842598,0.0,0.4376155436038971,14.575546394059717,1.0,lateral_error_rate,24,19,4.797025680541992,RoadOption.STRAIGHT,-108.8740234375,14.718649864196777,1.1620037626288235,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.815392836928368,-109.82720184326172,5.281713962554932,14.072981433032442,0.6775649610272758,-0.8027846378132418,0.022602381329557275,0.8027846378132418,0.022602381329557275,-0.11280607432126999,0.046760015189647675,0.5554696917533875,0.0,14.750546394059718,0.7840193477883193,curvature,25,19,4.104260444641113,RoadOption.STRAIGHT,-108.40093994140625,15.722810745239258,1.099029590228374,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.865392837673426,-109.75935363769531,5.981446266174316,14.057069350609765,0.24347704344995336,-1.047123117735874,0.06473079345546573,1.047123117735874,0.06473079345546573,-0.14796340465545654,-0.035157330334186554,0.0,0.32481926679611206,14.300546394059719,1.0,lateral_error_rate,26,20,4.497802734375,RoadOption.STRAIGHT,-107.86559295654297,16.695209503173828,1.0360554178279242,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.915392838418484,-109.67691802978516,6.676682472229004,13.96004825494019,-0.10950186088047076,-1.2840882590287994,0.10268243688574907,1.2840882590287994,0.10268243688574907,-0.1756252497434616,-0.027661845088005066,0.0,0.4393305480480194,13.85054639405972,1.0,lateral_error_rate,26,21,4.884450912475586,RoadOption.STRAIGHT,-107.86559295654297,16.695209503173828,1.0360554178279242,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,6.965392839163542,-109.57695770263672,7.360867977142334,13.74459356729592,0.28095282676379973,-1.2324192549073394,0.07282374053405327,1.2324192549073394,0.07282374053405327,-0.09063370525836945,0.08499154448509216,0.687117338180542,0.0,14.02554639405972,0.7840274772814184,curvature,27,21,4.207658290863037,RoadOption.STRAIGHT,-107.27012634277344,17.631990432739258,0.973081378585529,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.0153928399086,-109.46363830566406,8.032001495361328,13.542950514187744,0.03259587987197676,-1.4396168787717083,0.10728797451687777,1.4396168787717083,0.10728797451687777,-0.12370047718286514,-0.0330667719244957,0.0,0.2284708023071289,13.575546394059721,1.0,lateral_error_rate,28,22,4.6019415855407715,RoadOption.STRAIGHT,-106.61687469482422,18.52943992614746,0.9101072061850793,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.065392840653658,-109.33663177490234,8.6908597946167,13.336226560635092,-0.21068016657537036,-1.642944929527953,0.1437379945665196,1.642944929527953,0.1437379945665196,-0.1711086928844452,-0.04740821570158005,0.0,0.36844468116760254,13.125546394059722,1.0,lateral_error_rate,28,23,4.996135234832764,RoadOption.STRAIGHT,-106.61687469482422,18.52943992614746,0.9101072061850793,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.115392841398716,-109.19255828857422,9.333242416381836,13.056373917269958,0.24417247678976395,-1.5607426910105806,0.11495707950797884,1.5607426910105806,0.11495707950797884,-0.10013126581907272,0.07097742706537247,0.7423266768455505,0.0,13.300546394059722,0.7839900572580156,curvature,29,23,4.354403495788574,RoadOption.STRAIGHT,-105.90592193603516,19.3865909576416,0.8450708149945267,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.165392842143774,-109.03484344482422,9.95876693725586,12.817076076949952,0.033470317109770775,-1.7444927556114171,0.1503612761975468,1.7444927556114171,0.1503612761975468,-0.1600818634033203,-0.05995059758424759,0.0,0.18276040256023407,12.850546394059723,1.0,lateral_error_rate,30,24,4.762599468231201,RoadOption.STRAIGHT,-105.1230697631836,20.204416275024414,0.7694191968569729,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.215392842888832,-108.86241912841797,10.568473815917969,12.576259822199773,-0.17571342814004964,-1.9313734727880902,0.1859708026071596,1.9313734727880902,0.1859708026071596,-0.21459926664829254,-0.05451740324497223,0.0,0.30653640627861023,12.400546394059724,1.0,lateral_error_rate,30,25,5.174954414367676,RoadOption.STRAIGHT,-105.1230697631836,20.204416275024414,0.7694191968569729,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.26539284363389,-108.67198944091797,11.158093452453613,12.276559555684727,0.2989868383749972,-1.8330429310247542,0.15418198025542917,1.8330429310247542,0.15418198025542917,-0.12722235918045044,0.0873769074678421,0.79903244972229,0.0,12.575546394059725,0.7839867471061409,curvature,31,25,4.572757720947266,RoadOption.STRAIGHT,-104.28065490722656,20.960737228393555,0.693767578719419,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.315392844378948,-108.46754455566406,11.728659629821777,12.040510666479276,0.08503572758044875,-2.0131243063903645,0.18559263373236856,2.0131243063903645,0.18559263373236856,-0.15456870198249817,-0.02734634280204773,0.0,0.15571989119052887,12.125546394059725,1.0,lateral_error_rate,31,26,5.002895832061768,RoadOption.STRAIGHT,-104.28065490722656,20.960737228393555,0.693767578719419,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.365392845124006,-108.24998474121094,12.282586097717285,11.815603319124723,0.48494307493500344,-1.9180219489084394,0.1556955878609756,1.9180219489084394,0.1556955878609756,-0.10844296962022781,0.046125732362270355,0.820854663848877,0.0,12.300546394059726,0.7840274772814184,curvature,32,26,4.42933464050293,RoadOption.STRAIGHT,-103.38347625732422,21.65122413635254,0.618115960581865,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.415392845869064,-108.02186584472656,12.820528030395508,11.61122190503583,0.2393244890238968,-2.0862691573479983,0.19185931809343426,2.0862691573479983,0.19185931809343426,-0.12675069272518158,-0.018307723104953766,0.0,0.1011476069688797,11.850546394059727,1.0,lateral_error_rate,33,27,4.8698344230651855,RoadOption.STRAIGHT,-102.43667602539062,22.271926879882812,0.5424640761282021,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.465392846614122,-107.78348541259766,13.34347152709961,11.419982841159229,-0.01943644709950121,-2.2613068258483953,0.23008832975124882,2.2613068258483953,0.23008832975124882,-0.17779098451137543,-0.05104029178619385,0.0,0.27218469977378845,11.400546394059727,1.0,lateral_error_rate,33,28,5.3155670166015625,RoadOption.STRAIGHT,-102.43667602539062,22.271926879882812,0.5424640761282021,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.5153928473591805,-107.53394317626953,13.848520278930664,11.168084041588415,0.40746235247131324,-2.1484089969503564,0.2035306881497334,2.1484089969503564,0.2035306881497334,-0.15281130373477936,0.02497968077659607,0.8067559599876404,0.0,11.575546394059728,0.7839900572580156,curvature,34,28,4.769908428192139,RoadOption.STRAIGHT,-101.4456787109375,22.819297790527344,0.4668124579906483,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.5653928481042385,-107.27452850341797,14.335284233093262,10.961519690716944,0.16402670334278469,-2.3287002254808136,0.24070508801587698,2.3287002254808136,0.24070508801587698,-0.15334546566009521,-0.0005341619253158569,0.0,0.14370675384998322,11.125546394059729,1.0,lateral_error_rate,34,29,5.233429908752441,RoadOption.STRAIGHT,-101.4456787109375,22.819297790527344,0.4668124579906483,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.615392848849297,-107.0062255859375,14.8058500289917,10.754867840449172,0.5456785536105571,-2.217091353676924,0.21315535232927996,2.217091353676924,0.21315535232927996,-0.12649448215961456,0.026850983500480652,0.8353893756866455,0.0,11.30054639405973,0.7840193477883193,curvature,35,29,4.71103572845459,RoadOption.STRAIGHT,-100.4161376953125,23.29020118713379,0.39116083985309436,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.665392849594355,-106.73099517822266,15.261445045471191,10.586415808644322,0.26413058541540835,-2.4319468110930997,0.26310613436702424,2.4319468110930997,0.26310613436702424,-0.17921756207942963,-0.052723079919815063,0.0,0.12937921285629272,10.85054639405973,1.0,lateral_error_rate,35,30,5.1979217529296875,RoadOption.STRAIGHT,-100.4161376953125,23.29020118713379,0.39116083985309436,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.715392850339413,-106.44771575927734,15.70095443725586,10.380120108468816,0.645426285590915,-2.313323316324479,0.23686674051577317,2.313323316324479,0.23686674051577317,-0.13012348115444183,0.04909408092498779,0.8948106169700623,0.0,11.025546394059731,0.7839867471061409,curvature,36,30,4.694236755371094,RoadOption.STRAIGHT,-99.35395050048828,23.681947708129883,0.31550895539943147,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.765392851084471,-106.15796661376953,16.125328063964844,10.22294523273206,0.35260116132767116,-2.5172421402393863,0.28693210505941824,2.5172421402393863,0.28693210505941824,-0.1815895438194275,-0.05146606266498566,0.0,0.0898294523358345,10.575546394059732,1.0,lateral_error_rate,36,31,5.187049865722656,RoadOption.STRAIGHT,-99.35395050048828,23.681947708129883,0.31550895539943147,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.815392851829529,-105.86143493652344,16.534128189086914,10.028324906606873,0.7222214874528596,-2.3925530318463,0.26088465854373455,2.3925530318463,0.26088465854373455,-0.16622310876846313,0.015366435050964355,0.9268772602081299,0.0,10.750546394059732,0.7925530318463001,lateral_error,37,31,4.700397491455078,RoadOption.STRAIGHT,-98.26519775390625,23.992294311523438,0.23985733726187758,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,7.865392852574587,-105.5580825805664,16.926738739013672,9.869485261859225,0.6860702936963321,-2.5901359203145784,0.30927609318421023,2.5901359203145784,0.30927609318421023,-0.1803038865327835,-0.014080777764320374,0.41826075315475464,0.0,10.555555555555557,1.0,lateral_error_rate,37,32,5.200930595397949,RoadOption.STRAIGHT,-98.26519775390625,23.992294311523438,0.23985733726187758,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
